transaction_amount,transaction_frequency,distance,account_age_days,transaction_recency,unusual_activity_flag,num_unique_devices,num_unique_locations,blacklist_whitelist_status,transaction_amount_deviation,credit_score,account_status,is_fraud,fraud_score
652.7235942394321,11,211.1919825515274,806,174,1,3,9,blacklist,145.65860879929022,558,active,1,0.20397009148226053
372.2209507424573,11,537.8977840702122,3078,218,0,8,5,blacklist,271.25154690150976,730,active,0,0.4509827673044746
370.727258935353,5,150.4592690137293,802,157,1,5,7,blacklist,178.69398700152695,699,active,0,0.159009196986293
191.0898070840837,11,631.3627215461532,3531,352,0,4,2,whitelist,362.79512227988766,384,active,0,0.1734548624471205
738.033610009794,34,213.09046135682763,488,350,0,6,3,whitelist,471.9134849228649,643,active,0,0.8566022243769313
114.75679359003988,42,28.650271138954132,1006,72,0,9,4,whitelist,378.29382832471595,409,active,1,0.7543191691320702
828.9141674241265,14,824.7804148014703,2038,177,1,6,9,whitelist,488.2678388365403,343,inactive,0,0.3403560358628921
588.6541174570406,39,55.11517147882073,2449,206,1,3,2,whitelist,249.77973637448537,402,inactive,0,0.6621741311186494
107.93559002444354,42,761.5496363010076,803,302,0,5,6,whitelist,405.7905306218907,329,active,1,0.7981303276549385
691.2271029401717,26,137.82640468808893,1511,242,1,9,4,blacklist,318.7669949965101,620,inactive,1,0.6066172155573318
792.9959719460564,35,605.482479292668,415,34,0,5,1,whitelist,58.72577676811175,405,active,1,0.7237877099410627
797.062835904186,44,120.09562617190983,3444,228,0,7,2,blacklist,235.29762274783528,678,inactive,1,0.5744060023873738
130.97628656024273,32,935.7914624026968,2521,209,0,6,1,whitelist,488.2945904162132,818,active,0,0.7378457711499704
433.0286454429735,39,683.9720638840257,660,284,0,1,4,whitelist,92.22985468007955,719,inactive,0,0.6719827983204197
122.48087084804007,4,69.8697214014885,2945,251,0,3,5,whitelist,180.35309016830314,462,active,0,0.6052707285830027
684.2059533596467,12,40.968654415215134,1381,280,0,4,4,whitelist,171.98758677369713,717,active,1,0.872028148416799
949.1115023500564,13,10.479842796030425,1944,272,0,1,4,whitelist,275.0302862772187,347,inactive,0,0.3645186874419747
420.1642834687688,17,419.22982466639127,1529,253,0,3,1,blacklist,496.2596481136376,324,active,1,0.6695489041765416
263.50376780019576,29,969.4098738984135,138,187,0,3,4,blacklist,322.0174413961043,842,active,1,0.44290814608238604
15.91007572922356,22,438.15150149104653,3396,125,0,1,1,blacklist,369.85823989295505,663,inactive,1,0.0012976721605192365
558.18051553467,25,700.1148992298168,1035,121,0,6,2,blacklist,176.71061368960423,390,active,1,0.018497689685656904
161.02297168245187,29,577.7160122482718,3506,79,1,2,2,blacklist,124.32049172648613,407,inactive,1,0.6918150641007494
576.9724185361301,18,697.9826574238903,3092,90,1,4,1,whitelist,365.35702685434995,753,inactive,1,0.7059955610539522
343.9961684891138,32,177.21981685499023,2078,111,1,3,6,blacklist,489.8016344159603,531,active,1,0.41896797950731124
223.71929949005607,35,432.369916484772,3514,26,1,5,8,whitelist,119.87145747570588,805,inactive,0,0.05957806042870395
521.243713456382,47,685.6963190010792,1795,142,0,5,2,blacklist,216.30821640827264,584,active,1,0.8749737399589558
424.7286130585446,23,135.63510093545506,2524,335,0,5,9,whitelist,34.94321550309692,843,active,0,0.0693939195634039
441.4538782211188,6,91.59060945238329,573,9,1,1,3,blacklist,464.425816803298,574,active,0,0.9303506370872748
585.9847062454782,32,557.3653529503796,849,214,1,1,1,blacklist,449.11044600522695,824,inactive,0,0.625923643853635
174.05571945233908,13,654.736364508008,2964,95,1,6,8,blacklist,269.86868647199884,795,inactive,0,0.9386810783952864
400.63083200499403,26,521.9327155386583,2258,93,1,3,8,whitelist,397.6871322697272,626,inactive,0,0.2312011538691271
995.6948144869476,46,572.4480203114865,585,103,1,7,8,blacklist,17.633997309165707,323,inactive,0,0.8436697752533512
271.84766881727865,8,431.95211654803046,1162,9,1,5,1,whitelist,235.89147823977086,729,active,1,0.3334561490194088
767.9661460986157,28,1.7229677133934196,1969,75,1,6,2,whitelist,262.93928413514817,502,active,1,0.6855725140812833
886.349406157056,43,627.0838013279454,1502,40,0,3,7,whitelist,430.8524496881561,492,active,0,0.2270917055418732
887.7588395369485,7,639.2870033881723,1903,70,0,6,5,whitelist,116.53095093604365,370,active,1,0.23485625181675585
259.15358241083766,37,33.3835685648779,3261,241,1,2,5,whitelist,234.26051658576702,530,inactive,0,0.4099728230338353
268.31290036982756,2,965.6493832817314,912,112,0,4,1,blacklist,271.4759151009782,757,inactive,0,0.850824807325932
160.11349939462508,2,620.6179679009211,3230,183,0,1,8,blacklist,468.9398546539177,608,inactive,1,0.8798661692940476
242.81550750201194,6,688.1997047727169,846,120,0,6,7,blacklist,393.340812747564,576,active,0,0.009882770935322749
294.28459139209866,26,552.8042774607488,2134,254,1,5,8,whitelist,359.9245499342415,786,active,1,0.09167610856359276
131.2517754251027,40,342.044716744817,1203,113,1,4,5,blacklist,460.4770425869937,772,inactive,1,0.05485458636743423
264.65817986614456,9,940.4072508222529,774,203,0,7,7,whitelist,382.0435063981689,741,active,1,0.07270113704127024
159.21748875610487,33,431.78842322657806,2687,88,1,4,2,whitelist,118.99495590284536,463,active,1,0.6281711923140433
889.1392071534887,8,127.32738092385576,1558,204,1,8,1,whitelist,173.05212993344006,471,inactive,0,0.21134232230726602
684.2989638873794,41,52.178790202324855,2594,133,1,6,7,blacklist,391.42781792638493,302,inactive,1,0.5093455510711767
49.20258798478136,12,784.1287120727067,946,43,1,5,1,blacklist,168.2813248807946,365,active,1,0.1744901468713208
781.7910995659088,44,916.7425888030501,1699,170,0,2,8,blacklist,236.48178669309877,443,inactive,1,0.27025318028073153
469.2138450473459,21,188.40805713037045,1554,222,0,1,5,blacklist,109.4536814126127,624,inactive,0,0.13906974064454847
870.4569994966885,37,246.0480595546175,629,175,1,1,9,blacklist,131.46451235814698,575,active,0,0.5147673449865224
858.4139679579035,19,122.03641739870442,2383,251,0,8,8,blacklist,235.2890826983509,587,inactive,0,0.6664279628037876
938.1393024542323,43,277.35785835162943,1938,364,0,9,3,whitelist,270.1182730828187,597,inactive,1,0.005604783242326605
452.1414542513535,44,909.4364709253744,3390,153,1,1,6,whitelist,284.21716364354916,600,active,0,0.3057005272465897
361.4940668647968,15,792.713314002421,1417,171,0,2,7,whitelist,461.3380140101476,827,active,0,0.32205411718191634
693.2279578562883,24,784.3395970605015,242,327,0,3,8,whitelist,180.5853617952149,657,active,1,0.44200852401593094
497.35772370307586,42,180.1916273767542,1726,202,0,5,9,blacklist,191.66454459565946,455,active,0,0.9214586703372902
759.1038260406166,8,764.1006915814744,1930,304,1,9,7,blacklist,65.52232527125796,414,inactive,0,0.12285171658216198
175.7736074573982,24,565.5378548255937,3453,199,1,4,6,whitelist,113.43909637424021,356,inactive,0,0.13349619423131565
757.2995479319159,35,388.3679957664863,1201,236,1,7,2,blacklist,426.5103351900225,747,inactive,1,0.4268937153001612
42.32307934158093,27,289.13144217425,863,43,0,7,5,whitelist,481.5497388265348,715,inactive,1,0.7889690435988401
726.3872413719673,7,266.8118463620352,635,274,0,4,5,blacklist,365.35349485759264,325,inactive,1,0.37843526866569377
45.53091226154262,11,125.40113822685505,1327,72,1,2,8,blacklist,402.9495450882218,345,inactive,1,0.2860644760466987
270.546458455942,4,947.1776386781769,1816,85,0,2,8,whitelist,198.51214962834436,387,active,0,0.777661491206086
376.5329053243429,30,927.6909089433635,2476,185,1,7,7,whitelist,482.64427982994397,386,inactive,0,0.1280799918926857
944.7311921511916,28,897.5104520127654,795,304,0,2,9,whitelist,25.04761461874333,330,inactive,1,0.3697967777523701
995.0585497872046,26,477.5119544860308,365,347,0,4,1,whitelist,148.53972551871553,454,active,1,0.4997086105678946
111.2750253983829,33,838.6760592320061,1878,195,1,4,1,whitelist,164.51306553900963,741,active,1,0.3950846817793898
229.0282621864602,11,769.4988593911905,514,132,1,2,3,whitelist,23.586096458172,568,active,0,0.20726880935832337
699.8143963646739,19,736.7013853992104,2894,267,0,8,7,whitelist,254.48913957758705,404,active,1,0.5799059519688865
554.1687935895981,17,307.15428171635904,349,186,1,8,1,whitelist,113.3610358920641,563,active,1,0.7983949771570719
366.58486618731155,45,920.0641166693586,938,309,1,4,8,blacklist,243.01678711516038,730,active,1,0.5434565779557161
872.373386862547,30,115.87832908183337,2603,195,0,1,7,blacklist,341.27605843764366,786,active,0,0.7863370596412972
360.87971521231907,44,18.927230035949204,2297,341,0,6,5,whitelist,268.4475892380706,340,inactive,1,0.9926178609752281
105.5138728337661,45,130.03596832706577,2230,133,1,2,6,blacklist,446.8753218056061,556,inactive,0,0.4950141717004508
211.81881893377502,18,583.4476426712946,2259,258,1,8,6,whitelist,39.78873719552822,670,active,0,0.0054073270548389285
894.4322692968198,27,351.67678548762046,1584,7,1,5,7,whitelist,45.468886113581405,355,inactive,0,0.9440394329594308
787.0601534735264,33,450.26238892224757,680,73,0,9,5,whitelist,493.9899848457936,614,active,0,0.03213929830412643
663.3370154861415,24,885.4500261473424,3334,272,0,1,8,whitelist,21.110932853075358,369,inactive,0,0.252047080928009
377.821340391928,13,857.4542372108002,955,350,1,1,1,blacklist,162.86379378461595,327,active,0,0.30631931494451226
732.4864202506584,18,574.6054913013285,364,180,0,7,4,whitelist,11.35501578495962,796,inactive,1,0.8785393871130486
515.0291008786098,7,436.98953148126793,1244,162,1,1,8,whitelist,488.02718996555757,733,inactive,0,0.802202834662172
597.9509339872714,7,270.24151960831466,851,180,1,6,1,whitelist,375.6787944059382,404,active,1,0.8518971253978302
132.97373549755395,6,81.83016780166474,281,332,1,5,7,blacklist,101.37413847860022,694,active,1,0.9808455075039656
329.27250675328355,11,673.2739237420586,2731,339,1,2,6,blacklist,104.3042503493038,333,inactive,1,0.6011036927822637
381.66561327847194,13,286.75662738153727,724,66,1,3,7,whitelist,455.10138347269657,837,active,0,0.2308088075472161
105.02229933993314,44,838.9985963184306,2899,56,1,4,5,blacklist,105.87117987228301,452,active,0,0.004342515804519276
438.6190024766492,17,462.25889830728516,3218,297,1,9,9,whitelist,278.7115785758258,829,active,0,0.8228878428112004
565.4416093546133,5,746.0465490784794,370,4,1,7,7,blacklist,377.1951009521793,572,inactive,1,0.35325726610506725
408.93222246666994,27,704.0806493351216,2093,254,0,4,5,whitelist,456.1822388069014,610,inactive,1,0.9864835067416674
88.7954400870865,48,899.9157302417004,3492,306,0,2,1,whitelist,129.94761918558123,789,inactive,1,0.5287922011578955
684.4619100728574,5,447.8701305483394,2948,259,1,9,1,blacklist,32.11537422907734,804,inactive,1,0.400168500557083
538.413103772264,31,974.3906617998315,1469,85,0,2,7,whitelist,21.422938761648968,551,inactive,1,0.2387811039658041
924.984352144184,18,98.71453556222643,2780,303,0,2,7,blacklist,283.0445227819001,761,inactive,1,0.48662190496444757
943.9380810695213,1,529.18038803863,3259,36,1,4,9,whitelist,141.0882135008185,684,inactive,1,0.8732291970890109
257.2594143606003,1,752.3459540051317,936,292,0,1,7,whitelist,244.21655158023913,718,inactive,1,0.5728572755965604
158.51786239145255,23,340.49219710819887,2277,176,0,9,6,blacklist,46.40751027791301,659,inactive,0,0.7292897197410827
226.22593099326292,1,998.6074892577959,587,55,0,6,6,whitelist,273.4161677468847,415,inactive,0,0.2167730769300652
140.55739809740888,31,898.3946370082391,1758,36,1,6,2,whitelist,491.30079239074666,674,inactive,1,0.08194096639997095
550.3883168180838,10,433.84963686920963,1864,258,0,8,5,blacklist,85.26811995403266,845,inactive,0,0.5480563906241599
393.89000131597334,41,356.11952678475245,2242,267,0,6,9,blacklist,432.85463384325584,673,active,0,0.9704044126911989
506.82274918545414,35,104.12823143136308,2524,257,0,6,7,blacklist,223.53071235086642,369,inactive,1,0.7510391196300162
501.2716982090864,27,751.1548471407999,1500,44,1,4,2,blacklist,25.55262713265466,325,active,1,0.06716406310749179
327.95450247352005,40,802.1503351659128,1315,271,1,4,5,blacklist,11.28363474194538,591,active,0,0.1747158628413138
826.2491188093446,31,974.4354617398825,1595,344,0,5,2,whitelist,463.4845071372492,739,active,1,0.9978698367326221
708.4472264239428,45,864.029735384562,474,85,1,2,2,whitelist,101.32093402728115,534,active,1,0.09803586210362392
396.3160103138265,30,314.5597590433462,1777,106,1,9,8,whitelist,328.2100509387074,361,active,1,0.841400281558448
359.25804930877507,40,936.8100191222641,1124,172,1,8,2,whitelist,413.52738135562646,306,inactive,1,0.96201268388729
958.6967109475562,27,590.4962690646732,4,189,0,3,8,whitelist,370.9395542379626,370,active,0,0.8276117322165363
245.14274109708373,20,316.20993660415996,37,192,0,4,9,blacklist,341.5098015424403,687,inactive,0,0.6883068648719285
839.6930579340216,18,460.62666978735524,2181,266,0,2,6,whitelist,231.57687532520032,513,active,1,0.252707384364971
874.9691939738482,3,606.3632588320281,421,363,1,6,8,blacklist,278.927538219516,443,active,1,0.4381276739415664
445.7978147284773,27,35.68826861507468,1711,145,1,5,1,blacklist,490.892755690447,692,active,0,0.8274708131117763
768.5632220210199,17,70.2386287744342,2693,265,0,1,2,blacklist,326.22705267666254,706,inactive,1,0.4831177895580583
768.023270253106,48,752.5541976774498,1176,256,0,2,4,blacklist,43.33318459094926,587,inactive,1,0.41020893047695917
566.7130522453683,1,758.1178280649306,1917,17,0,5,6,whitelist,287.691265118012,637,inactive,1,0.7881767461180481
394.4959426138689,5,576.2071559867768,2223,101,1,9,3,blacklist,453.1896204374363,688,active,1,0.6162733167515378
788.2383178718278,33,495.470507732091,2493,132,1,9,6,whitelist,415.9294688036041,465,inactive,1,0.7600559400778697
733.8512264114918,22,8.312620280643834,2627,74,1,5,7,whitelist,105.58627618475924,731,active,0,0.026016154586751994
158.98060247262737,37,560.366261703368,3212,316,1,1,8,whitelist,498.7463179378523,374,active,0,0.23573498063691134
363.6577028707286,20,144.18798430495306,2286,299,0,4,1,whitelist,213.6680857525687,759,inactive,1,0.14484994908206816
860.3365717118824,22,445.8053886307062,3447,282,0,2,6,whitelist,396.984315070928,839,inactive,1,0.9930506702351258
898.1426275030403,46,95.77017968022949,2796,191,1,7,2,whitelist,86.02484204803451,773,active,0,0.14699394304706126
638.4218366557693,26,204.96722878432405,2349,22,1,7,6,whitelist,343.84263995853547,670,active,1,0.7442943930361606
303.50507428451124,6,227.766517196198,3564,20,0,8,4,whitelist,349.03668355590935,769,active,1,0.1614790685084938
480.25322182734857,30,690.5104611952856,2792,232,1,7,4,blacklist,485.94490677151373,702,inactive,1,0.13822660923156582
703.860525018618,47,477.6091467369961,989,103,0,6,1,blacklist,71.86195637132498,589,active,1,0.6873962930609788
474.2362147626358,2,262.5744447209715,3621,267,0,4,5,whitelist,13.440942490016317,380,active,1,0.8229365101053665
779.235228251211,1,489.6670163412892,1264,175,0,4,1,blacklist,446.24289084345264,430,inactive,1,0.3180191193599693
102.33908366658314,9,323.6686043047191,669,264,1,3,2,whitelist,168.879636140381,770,active,0,0.7237986102162149
776.1172279703385,41,155.607779975935,1149,204,1,3,9,whitelist,312.28509117622417,686,inactive,1,0.20616382513785425
715.4102135993917,2,101.46826402992527,1198,281,0,8,5,whitelist,470.60085840873876,545,active,1,0.02554100895599032
954.7206307614866,46,599.1780638689215,2392,261,1,6,7,blacklist,380.1934056982836,828,inactive,1,0.5647661859504503
723.1534781625952,7,161.0264462397033,3452,342,1,5,2,blacklist,353.0328058980666,727,active,0,0.7066441891158008
367.58934961688004,23,254.5375325272782,850,347,1,2,5,blacklist,345.94468978565084,751,active,0,0.5397839593360522
199.2691861366475,1,468.7031496413142,16,266,1,4,2,whitelist,355.13997616842863,361,inactive,0,0.07881876003103239
668.3636828911033,38,228.37758693514897,790,159,1,8,6,whitelist,302.1896922356444,307,inactive,1,0.06233713809929553
583.3282227126157,24,846.0187703926515,447,47,0,9,2,whitelist,275.14514630619584,492,inactive,1,0.5106748986096854
379.8402446950456,13,525.5585076416917,492,12,1,3,3,whitelist,305.46032521743786,613,inactive,1,0.742182866692698
207.58560254664874,13,209.30100483419267,1649,68,0,3,3,whitelist,75.51851041776003,388,active,1,0.8446956256562952
727.7858899597813,40,800.5493806392293,1057,157,0,6,1,whitelist,407.7182063552476,375,active,0,0.6042855540574543
398.2600795051821,45,617.2111412907024,2193,196,1,9,1,blacklist,51.940732650947176,700,active,1,0.22602772681448924
384.71292866253486,12,582.3511922443391,2639,203,0,5,6,whitelist,382.57516934140455,566,active,1,0.5116438761795282
589.285351328172,22,573.9040203947184,3224,360,1,3,6,blacklist,462.1465590466283,782,inactive,1,0.5203063174166171
658.8728586728871,17,77.88897366310977,256,180,1,5,8,blacklist,177.92113913534303,839,inactive,0,0.39698254495787333
810.0869987989671,38,814.4442504877653,3411,135,1,2,5,whitelist,102.52186595705403,401,active,1,0.9131371029596452
782.7860998110408,30,16.818054707224196,413,19,0,6,8,blacklist,192.85758858443697,695,inactive,1,0.9504754875169543
379.26899334145065,11,400.5224537805958,3413,182,1,3,1,blacklist,265.3436740102486,718,active,1,0.7153279321005434
310.61311817872394,49,101.74449264225561,915,318,1,6,8,whitelist,308.39348239882605,323,active,0,0.41149985856515814
302.6533302590079,45,819.7490177283331,3528,76,1,2,4,whitelist,354.8983178435717,796,active,0,0.5114201452819329
